depSM,prDM,c0S/m,t090C,svCM,flECO-AFL,sbeox0ML/L,oxsatML/L,flag,Sal00,TraceID,folderpath_filename
614.259,618.917,2.13861,3.5288,1474.7,-0.011,0.07662,7.20141,0.0,34.6735,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
614.788,619.45,2.138221,3.5363,1474.87,0.0074,0.05522,7.20176,0.0,34.693,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
615.316,619.982,2.138205,3.5478,1474.71,0.0007,0.11103,7.20033,0.0,34.6711,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
615.788,620.457,2.142063,3.5948,1475.04,0.007,0.07029,7.20596,0.0,34.6864,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
616.262,620.935,2.135785,3.5317,1474.72,-0.0131,0.05952,7.19922,0.0,34.6731,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
616.792,621.468,2.136476,3.5195,1474.72,0.0052,0.06611,7.19829,0.0,34.6708,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
617.272,621.952,2.139298,3.5639,1474.91,0.0079,0.06093,7.20885,0.0,34.6638,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
617.807,622.491,2.141083,3.5634,1474.89,0.0047,0.06183,7.19213,0.0,34.7003,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
618.325,623.013,2.140687,3.5738,1474.96,0.015,0.08005,7.20615,0.0,34.6687,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
618.791,623.482,2.137658,3.5469,1474.78,-0.0042,0.07611,7.19501,0.0,34.6732,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
619.288,623.983,2.137771,3.5448,1474.9,-0.0083,0.07741,7.19183,0.0,34.6691,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
619.855,624.554,2.138834,3.5408,1474.81,0.001,0.08536,7.19867,0.0,34.6741,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
620.279,624.981,2.13763,3.5372,1474.91,-0.0033,0.06872,7.19829,0.0,34.6862,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
620.859,625.565,2.141739,3.5674,1475.08,-0.0004,0.04179,7.20155,0.0,34.6981,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
621.305,626.014,2.139966,3.5758,1475.04,-0.0121,0.08838,7.20432,0.0,34.6718,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
621.852,626.566,2.135548,3.5171,1474.81,-0.0012,0.05697,7.19679,0.0,34.6772,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
622.339,627.056,2.136393,3.5209,1474.88,-0.0045,0.04605,7.19346,0.0,34.6748,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
622.763,627.483,2.13975,3.5615,1475.04,-0.0061,0.07486,7.19489,0.0,34.6924,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
623.274,627.998,2.140357,3.5477,1475.01,-0.0007,0.09084,7.20189,0.0,34.6779,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
623.854,628.582,2.14111,3.5812,1475.14,0.0009,0.09407,7.19942,0.0,34.6744,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
624.343,629.075,2.141154,3.5544,1475.09,0.0041,0.07982,7.20654,0.0,34.6938,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
624.813,629.548,2.139165,3.5423,1474.94,-0.0023,0.08105,7.2043,0.0,34.6851,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
625.345,630.085,2.136943,3.5192,1474.85,-0.0159,0.05141,7.19392,0.0,34.6844,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
625.794,630.536,2.137665,3.5277,1474.96,-0.0188,0.1038,7.19157,0.0,34.6828,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
626.311,631.057,2.136624,3.5296,1474.95,0.0066,0.09745,7.19039,0.0,34.6705,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
626.835,631.585,2.137964,3.5503,1475.09,-0.0042,0.05352,7.202,0.0,34.6615,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
627.271,632.024,2.139216,3.5535,1475.08,-0.0152,0.09069,7.19532,0.0,34.6927,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
627.852,632.609,2.13778,3.5256,1474.86,0.0061,0.05787,7.19923,0.0,34.6875,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
628.275,633.035,2.139251,3.5397,1474.99,-0.0036,0.08178,7.1922,0.0,34.6836,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
628.798,633.562,2.137002,3.5256,1474.98,0.0093,0.07233,7.20281,0.0,34.6912,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
629.296,634.064,2.137844,3.536,1475.07,-0.02,0.06669,7.20375,0.0,34.6769,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
629.819,634.591,2.136344,3.5311,1475.04,0.0003,0.0587,7.19992,0.0,34.675,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
630.295,635.07,2.140928,3.5398,1475.14,0.0031,0.06337,7.20186,0.0,34.6911,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
630.766,635.545,2.140293,3.5494,1475.18,-0.0074,0.05141,7.20626,0.0,34.696,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
631.306,636.088,2.137291,3.5239,1475.12,-0.015,0.06968,7.19863,0.0,34.6838,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
631.807,636.593,2.137711,3.5228,1474.99,-0.0058,0.08717,7.20082,0.0,34.6805,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
632.331,637.122,2.137531,3.5161,1475.01,-0.0026,0.06267,7.19869,0.0,34.703,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
632.835,637.629,2.139118,3.5365,1475.14,0.0012,0.07788,7.19861,0.0,34.6786,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
633.344,638.142,2.139865,3.5473,1475.15,-0.0047,0.06087,7.19516,0.0,34.689,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
633.832,638.633,2.137473,3.5505,1475.22,0.0057,0.09255,7.19319,0.0,34.6638,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
634.273,639.077,2.137916,3.5294,1475.15,0.0075,0.0848,7.19401,0.0,34.692,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
634.777,639.585,2.138978,3.5721,1475.27,0.0045,0.05839,7.20028,0.0,34.6892,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
635.343,640.155,2.137867,3.5311,1475.13,-0.0083,0.07802,7.20097,0.0,34.6886,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
635.788,640.604,2.137417,3.5538,1475.25,-0.0017,0.06774,7.20246,0.0,34.6752,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
636.345,641.164,2.141403,3.599,1475.46,-0.0022,0.08292,7.19007,0.0,34.6807,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
636.832,641.655,2.138246,3.5564,1475.23,0.0018,0.0496,7.20465,0.0,34.6651,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
637.32,642.147,2.14293,3.5965,1475.57,0.0001,0.08699,7.2077,0.0,34.6983,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
637.783,642.613,2.139603,3.5224,1475.19,-0.0049,0.06334,7.19889,0.0,34.705,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
638.274,643.108,2.137331,3.5578,1475.39,-0.012,0.084,7.20653,0.0,34.6746,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
638.808,643.646,2.136956,3.5302,1475.11,-0.0065,0.09033,7.19932,0.0,34.6772,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
639.322,644.163,2.137156,3.5686,1475.4,-0.0117,0.073,7.19211,0.0,34.6663,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
639.782,644.627,2.139792,3.5368,1475.17,-0.0008,0.05841,7.20074,0.0,34.6789,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
640.354,645.203,2.137134,3.5264,1475.22,0.0092,0.08145,7.1978,0.0,34.6821,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
640.854,645.707,2.139907,3.5504,1475.37,-0.0041,0.04,7.19147,0.0,34.6968,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
641.276,646.131,2.139123,3.5552,1475.37,0.0084,0.06439,7.19102,0.0,34.6846,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
641.781,646.641,2.138632,3.5549,1475.29,-0.0042,0.07369,7.20011,0.0,34.6657,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
642.363,647.226,2.140004,3.5618,1475.31,0.002,0.07353,7.19622,0.0,34.6759,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
642.864,647.732,2.138708,3.5287,1475.18,-0.0028,0.07055,7.19707,0.0,34.6742,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
643.324,648.194,2.136831,3.5357,1475.34,0.0132,0.0689,7.20278,0.0,34.6772,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
643.811,648.685,2.138438,3.5437,1475.27,0.0033,0.0571,7.20407,0.0,34.6765,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
644.275,649.153,2.139054,3.564,1475.38,-0.0044,0.09957,7.1952,0.0,34.6688,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
644.813,649.694,2.136698,3.5113,1475.16,0.0072,0.07436,7.20337,0.0,34.6735,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
645.313,650.198,2.139496,3.5492,1475.37,-0.0006,0.0627,7.20014,0.0,34.6749,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
645.778,650.667,2.135925,3.5187,1475.26,-0.0061,0.09292,7.20127,0.0,34.6624,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
646.367,651.26,2.140506,3.5566,1475.37,0.009,0.08732,7.20249,0.0,34.68,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
646.852,651.748,2.136681,3.528,1475.25,0.0002,0.11388,7.20345,0.0,34.6732,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
647.324,652.224,2.138686,3.5534,1475.46,0.0048,0.08795,7.19572,0.0,34.683,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
647.79,652.693,2.138813,3.5516,1475.39,0.0059,0.0567,7.19884,0.0,34.6763,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
648.319,653.226,2.142098,3.5494,1475.39,-0.0104,0.07923,7.19744,0.0,34.6915,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
648.819,653.73,2.133758,3.4942,1475.14,0.0029,0.08848,7.19553,0.0,34.6519,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
649.299,654.213,2.14051,3.5505,1475.52,-0.0118,0.06929,7.1996,0.0,34.6906,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
649.785,654.702,2.140225,3.5538,1475.56,-0.0082,0.06821,7.20095,0.0,34.697,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
650.368,655.29,2.136941,3.5227,1475.37,0.005,0.06408,7.19949,0.0,34.6781,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
650.846,655.771,2.139726,3.5543,1475.52,0.0087,0.09146,7.19801,0.0,34.6949,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
651.338,656.267,2.138412,3.5471,1475.43,0.0037,0.06861,7.19758,0.0,34.6761,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
651.854,656.787,2.138585,3.535,1475.41,0.0002,0.06284,7.19989,0.0,34.6717,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
652.373,657.31,2.138981,3.5445,1475.46,0.0068,0.05535,7.20576,0.0,34.6728,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
652.839,657.779,2.141564,3.5551,1475.55,-0.0174,0.09717,7.20138,0.0,34.6771,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
653.346,658.289,2.136952,3.5224,1475.39,0.0001,0.08286,7.20083,0.0,34.6762,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
653.813,658.76,2.137714,3.5456,1475.53,0.0079,0.101,7.19751,0.0,34.6732,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
654.279,659.229,2.138161,3.5376,1475.46,-0.0129,0.10106,7.1982,0.0,34.6685,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
654.845,659.8,2.13946,3.5361,1475.44,-0.0049,0.0663,7.19867,0.0,34.6711,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
655.305,660.263,2.139254,3.5622,1475.52,0.0145,0.05741,7.19995,0.0,34.6858,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
655.848,660.81,2.139273,3.5697,1475.63,-0.0075,0.08763,7.20442,0.0,34.6754,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
656.301,661.266,2.138357,3.5589,1475.51,0.0018,0.05943,7.19498,0.0,34.6691,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
656.785,661.754,2.135927,3.507,1475.33,-0.007,0.06251,7.19712,0.0,34.6808,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
657.364,662.337,2.138805,3.5788,1475.68,0.0031,0.07828,7.20648,0.0,34.6804,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
657.819,662.795,2.139609,3.5471,1475.61,0.0088,0.08703,7.20117,0.0,34.6725,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
658.318,663.298,2.14012,3.5817,1475.71,-0.0089,0.10511,7.20008,0.0,34.6765,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
658.868,663.852,2.136936,3.5388,1475.65,-0.0081,0.0754,7.19849,0.0,34.6793,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
659.287,664.274,2.139916,3.5632,1475.6,0.0155,0.04814,7.20604,0.0,34.6765,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
659.84,664.831,2.1383,3.5196,1475.56,-0.0065,0.09599,7.19773,0.0,34.6852,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
660.368,665.363,2.138026,3.5146,1475.49,-0.0058,0.08439,7.20311,0.0,34.6823,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
660.842,665.84,2.137881,3.5421,1475.6,-0.0093,0.07088,7.19531,0.0,34.6901,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
661.375,666.377,2.138501,3.5324,1475.59,-0.0004,0.09157,7.19439,0.0,34.6799,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
661.817,666.822,2.136055,3.5115,1475.39,-0.0056,0.07684,7.20097,0.0,34.6801,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
662.333,667.342,2.137346,3.5197,1475.53,0.0084,0.05876,7.19995,0.0,34.6793,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
662.808,667.82,2.135861,3.5044,1475.42,-0.009,0.08163,7.19638,0.0,34.6702,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
663.369,668.385,2.138423,3.5497,1475.68,-0.0052,0.05451,7.19756,0.0,34.682,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
663.86,668.881,2.140715,3.5627,1475.68,-0.0002,0.08221,7.20306,0.0,34.6806,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
664.312,669.336,2.137613,3.5426,1475.71,-0.0113,0.07027,7.1985,0.0,34.6798,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
664.788,669.815,2.136764,3.5105,1475.53,0.0014,0.07841,7.20825,0.0,34.6895,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
665.339,670.37,2.137544,3.535,1475.53,0.0049,0.07646,7.19872,0.0,34.6668,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
665.821,670.855,2.141297,3.5571,1475.82,-0.0024,0.0709,7.19623,0.0,34.6962,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
666.373,671.411,2.135632,3.5318,1475.67,-0.0047,0.06841,7.19494,0.0,34.665,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
666.859,671.902,2.140408,3.5768,1475.83,-0.0088,0.0439,7.19624,0.0,34.6909,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
667.375,672.421,2.139043,3.552,1475.69,0.0105,0.07964,7.20317,0.0,34.6713,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
667.858,672.908,2.139496,3.5273,1475.66,-0.0039,0.05712,7.19721,0.0,34.6834,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
668.288,673.34,2.139611,3.5556,1475.8,-0.0057,0.05382,7.20399,0.0,34.678,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
668.876,673.933,2.141992,3.5669,1475.93,-0.0095,0.06271,7.19535,0.0,34.7019,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
669.304,674.364,2.1403,3.5841,1475.97,-0.005,0.06127,7.20472,0.0,34.683,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
669.882,674.946,2.135635,3.5225,1475.7,-0.0076,0.10499,7.20077,0.0,34.6692,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
670.322,675.389,2.138066,3.529,1475.73,-0.001,0.06229,7.21274,0.0,34.6746,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
670.873,675.944,2.137423,3.5165,1475.71,-0.0042,0.09454,7.20044,0.0,34.6811,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
671.372,676.447,2.13897,3.5422,1475.82,-0.0075,0.08281,7.19261,0.0,34.6987,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
671.857,676.935,2.139589,3.5416,1475.72,-0.0177,0.06198,7.20488,0.0,34.6824,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
672.364,677.446,2.139553,3.5678,1475.87,0.0064,0.08456,7.2018,0.0,34.6847,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
672.839,677.925,2.141039,3.5473,1475.74,-0.0118,0.0624,7.19079,0.0,34.6793,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
673.347,678.436,2.140052,3.5554,1475.83,0.0021,0.06444,7.20521,0.0,34.6769,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
673.86,678.953,2.13894,3.5369,1475.89,-0.0026,0.08743,7.19996,0.0,34.6843,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
674.321,679.418,2.1425,3.5924,1476.02,0.0061,0.06305,7.2007,0.0,34.6897,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
674.789,679.89,2.139299,3.5493,1475.95,-0.0093,0.06223,7.20747,0.0,34.6923,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
675.347,680.451,2.138776,3.5346,1475.87,0.0033,0.06912,7.19289,0.0,34.6929,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
675.819,680.926,2.135865,3.52,1475.74,-0.0012,0.09426,7.19616,0.0,34.6729,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
676.3,681.411,2.140507,3.542,1475.9,0.0012,0.11404,7.20151,0.0,34.6928,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
676.871,681.986,2.13951,3.5341,1475.89,-0.0062,0.08262,7.20113,0.0,34.6894,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
677.364,682.483,2.140439,3.5684,1476.0,0.0077,0.0625,7.19265,0.0,34.6913,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
677.852,682.974,2.138186,3.5386,1475.85,0.0068,0.07337,7.19738,0.0,34.6883,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
678.299,683.425,2.137494,3.553,1475.9,0.0092,0.05152,7.19638,0.0,34.6841,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
678.836,683.966,2.139387,3.5215,1475.85,-0.0118,0.07833,7.19605,0.0,34.6938,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
679.359,684.492,2.138527,3.5645,1476.09,0.0026,0.1252,7.19122,0.0,34.6782,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
679.87,685.007,2.137944,3.5499,1475.89,0.0022,0.04,7.20455,0.0,34.6765,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
680.323,685.463,2.138024,3.5749,1476.07,0.0167,0.05308,7.19882,0.0,34.6587,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
680.881,686.025,2.136313,3.5545,1475.92,-0.0069,0.05547,7.2036,0.0,34.6437,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
681.348,686.496,2.139524,3.5302,1475.82,0.0011,0.05947,7.20275,0.0,34.6831,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
681.812,686.964,2.140682,3.5604,1476.09,0.0099,0.05781,7.2024,0.0,34.6864,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
682.296,687.451,2.137334,3.5588,1476.02,-0.0039,0.06573,7.19957,0.0,34.6719,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
682.845,688.004,2.139578,3.5615,1476.08,0.002,0.08886,7.19915,0.0,34.6795,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
683.323,688.485,2.142836,3.551,1476.03,0.0104,0.06255,7.21115,0.0,34.7101,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
683.855,689.022,2.13949,3.5734,1476.13,-0.0078,0.11174,7.20149,0.0,34.6843,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
684.342,689.512,2.139173,3.5236,1475.86,-0.0007,0.11291,7.2009,0.0,34.6806,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
684.865,690.038,2.137801,3.5416,1475.98,0.003,0.07579,7.19968,0.0,34.6972,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
685.311,690.488,2.137015,3.5294,1475.97,-0.0136,0.10166,7.19274,0.0,34.6703,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
685.874,691.055,2.138481,3.5235,1475.96,-0.0082,0.10099,7.19979,0.0,34.6954,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
686.37,691.554,2.138504,3.5302,1475.95,0.0141,0.10593,7.20965,0.0,34.6805,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
686.817,692.005,2.139848,3.5581,1476.16,-0.0079,0.11502,7.2012,0.0,34.6848,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
687.373,692.565,2.137638,3.5349,1476.02,0.0103,0.10832,7.20847,0.0,34.6763,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
687.835,693.03,2.136362,3.5127,1475.9,0.0036,0.12355,7.19305,0.0,34.684,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
688.302,693.501,2.139788,3.5645,1476.24,-0.0073,0.14575,7.19675,0.0,34.672,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
688.859,694.062,2.139085,3.556,1476.12,0.0028,0.13042,7.19057,0.0,34.6815,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
689.325,694.532,2.138294,3.5386,1476.01,-0.0032,0.1298,7.1927,0.0,34.6869,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
689.847,695.057,2.140818,3.5727,1476.23,0.0044,0.1452,7.20008,0.0,34.686,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
690.38,695.594,2.139752,3.5479,1476.08,-0.0045,0.15659,7.2029,0.0,34.666,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
690.813,696.03,2.140204,3.5543,1476.14,-0.0139,0.14495,7.2052,0.0,34.6945,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
